hanam, hanam, zinc, zinc
-26.746763,-8.570039,3.0269685,12.449197
-20.925707,-11.936734,-19.732378,1.9706075
-23.825447,-0.078327544,-21.2207,-0.09810869
-16.349445,24.75887,6.086852,11.212059
-28.678173,-5.6360226,-21.625319,0.15286064
-23.085863,1.2821864,6.7884507,8.746574
-35.49034,-16.7056,-4.2984047,4.201584
-33.14075,-3.3898635,6.57947,4.7543836
-34.082436,-16.104889,11.826946,0.95536
-28.753077,-12.39364,6.5729823,9.273738
-32.56795,-14.32472,10.324591,3.0677838
-0.25612405,6.8164005,13.923441,1.9682673
-23.354177,30.582907,9.566667,4.1541185
-23.394096,33.462273,6.0666313,7.7721686
-21.166065,27.659582,7.806848,3.916769
-25.978678,-10.400048,6.6745253,6.523803
-26.138126,-11.556533,8.788308,4.794682
-21.587778,30.46106,13.765661,1.4255545
-27.495613,-12.803282,5.3873367,10.961728
-20.32134,26.371922,8.144244,6.1270313
-20.548761,26.338495,9.520794,3.591761
-24.77841,-10.496351,7.2784586,7.890949
-24.843296,-11.30832,26.628834,3.574167
-22.981722,32.658443,28.806837,3.1569319
-24.061308,-11.517317,-1.0687486,2.155023
-22.19271,31.366173,-5.1512003,-8.913446
-23.533628,-12.198229,28.87275,3.2121494
-22.156086,27.699333,-10.676236,-10.40073
-26.85829,-11.524435,27.465843,3.8434513
-26.63449,-10.6104555,18.675596,6.306732
-22.36624,29.583311,3.5429788,-1.5588039
-22.82024,29.406134,16.50551,-3.8647938
-24.76401,40.28847,3.1820207,-2.5428262
-23.66139,39.236282,12.899844,2.1482215
-23.96844,39.40556,1.1687081,-1.3339913
-29.652935,-13.529188,11.724325,-0.86208177
-24.418222,39.22037,8.228743,1.7134945
-27.78044,39.296104,11.4018,-4.0164604
-28.386696,39.4677,31.341381,2.0442529
-28.991098,39.38231,25.263971,2.6035733
-32.910904,-16.681036,32.571217,0.26671192
-33.74636,-15.551052,14.029726,-0.5615158
-27.190199,38.31823,1.53077,0.07884721
-35.840645,-17.924017,29.85054,6.093023
-35.2823,-18.072083,9.39345,12.05994
-22.97822,53.295666,11.988926,-0.59413487
-36.597805,-18.200346,31.752432,3.8006163
-22.138044,28.48593,16.789766,-4.4753017
-22.731213,28.395584,12.11108,0.30296707
-25.519674,-10.32424,-0.8124905,2.1550648
-20.541971,28.095364,12.580615,11.224841
-21.55763,28.852657,6.695144,4.303482
-25.731628,-11.159779,31.16471,2.1917834
-24.035677,40.569904,11.532468,-0.7430058
-21.753244,28.256453,-6.5780244,-12.258152
-22.608461,39.050755,4.713903,-1.8296825
-21.807034,30.058725,12.311244,-4.985335
-24.251944,40.634544,1.7851313,8.93326
-22.786142,39.226456,4.619864,7.3657804
-28.434454,38.822678,3.5225928,-1.3815726
-27.426722,37.6719,26.020485,1.5279087
-33.447094,-16.624138,25.031569,2.2598112
-28.333687,40.10522,15.518556,1.6750637
-29.055326,38.71809,13.394132,0.29914287
-25.223927,-8.101123,31.389679,-0.16969228
-30.00987,41.213505,35.16088,-0.8166321
-19.635033,27.461874,10.004256,9.74623
-18.0694,24.405603,6.6683435,10.668293
-26.820732,30.759884,13.1285715,-1.6263381
-26.755676,36.06845,10.363936,9.10299
-25.952005,31.76542,10.76888,8.9116535
-25.37287,32.839024,3.4465926,7.1208673
-24.446384,29.085587,2.868336,-0.09281748
-26.083174,32.279358,5.7653065,12.210727
-27.33498,32.639923,14.53189,-0.6222193
-26.899853,36.699688,9.073102,2.2272809
-27.382687,36.801155,-6.2336864,-11.990278
-33.310375,-17.46354,14.874594,4.144373
-17.943016,21.997026,-0.4574827,-10.099007
-20.140785,23.815619,-8.727427,-12.479169
-27.60308,32.001076,-3.7833836,-10.247713
-26.130547,-14.201146,13.589581,-1.1505165
-29.906897,39.35868,18.211987,5.4952183
-30.464869,40.251137,-4.605409,-19.322063
-29.98046,40.52077,30.25219,6.018477
-17.235228,22.018257,12.404539,-2.7626228
-16.808773,21.899586,32.872215,1.8921512
-18.562086,24.815285,1.902203,8.611712
-20.166548,24.115847,28.76773,1.4843684
-19.666204,28.517262,7.1028376,12.037492
-26.555174,31.566725,29.29023,0.42539355
-24.977484,29.038889,1.6232357,5.691123
-26.519806,28.546055,6.74392,11.722303
-25.684769,28.962208,2.4486794,7.415965
-27.069582,28.739214,3.374997,6.7698927
-26.57118,33.004047,14.322942,3.1489165
-25.772345,29.75497,12.9939165,2.8418667
-33.8949,-17.328651,28.858625,-0.54119724
-30.650232,40.783283,26.204473,3.1022322
-17.177145,21.900503,9.961024,8.399229
-26.49713,32.006214,29.378452,2.6187568
-24.900812,27.784216,-22.91112,-14.45935
-24.428501,27.971016,-10.578295,-12.012935
-24.418879,28.527046,-7.208896,-9.870266
-25.123245,28.435926,28.292269,-2.5419471
-24.92811,29.871992,-10.993024,-9.388719
-26.082033,28.008657,28.449032,-3.1018753
-26.13775,37.812798,0.29794663,5.3074713
-32.1602,-15.980588,-7.0773444,-9.948628
-29.350119,40.661842,-10.003255,-11.826792
-30.756727,42.15168,11.192849,11.372235
-30.25664,42.124165,2.3873353,7.839141
-29.840609,42.26789,29.672955,5.804718
-34.72171,-17.593227,-10.671661,-10.33288
-29.09901,41.276146,-4.476213,4.1741333
-14.924728,33.778534,3.7484868,-0.3236558
-18.710266,46.77618,0.43501887,-2.776425
-18.099134,44.902287,16.398233,-9.437825
-17.71632,44.710938,15.566015,11.216466
-14.772422,34.827793,4.059879,-3.0120122
-17.144716,44.48448,21.332148,-5.111038
-16.06338,41.415665,12.571048,2.2774847
-15.390434,30.666843,1.2498114,-2.626501
-16.272095,26.013506,3.2298412,-7.4965715
-31.018951,-6.721031,22.074776,-4.125685
-14.989061,30.590553,13.310661,-4.6067343
-15.72901,45.443256,6.738078,-5.559
-15.451436,47.43034,6.001641,-5.0489006
-16.11242,44.585148,17.797354,-9.272517
-35.14797,-9.194324,8.998441,0.996159
-15.308452,31.07476,0.63260597,-1.5921384
-15.37986,31.706274,32.048527,6.3775587
-14.454799,31.04068,28.326427,-3.6788423
-14.9646,46.492737,-2.7747996,-16.255983
-35.373287,-8.946748,0.21175009,-9.509345
-15.377937,47.93337,-2.6404462,-16.40756
-17.155252,41.14956,17.725706,-5.371746
-16.187902,46.53877,17.942888,6.0403
-14.970417,48.35297,17.072243,-7.990217
-14.351408,31.594893,-2.2643423,4.4571
-18.939718,53.455444,26.288551,0.042457942
-16.607275,46.342674,16.445675,-5.4525776
-36.311077,-8.778755,10.705688,10.130937
-34.394424,-8.466924,2.9831965,4.779389
-16.983803,41.796204,4.664154,-3.6569364
-15.934914,38.889553,35.901882,-1.1716944
-16.780924,42.50753,25.9126,0.9093587
-16.910164,48.637844,36.737034,-9.248942
-18.094547,47.521824,13.31285,-4.6494994
-14.178102,46.98391,2.8867433,4.621795
-35.87699,-8.48009,36.407455,0.19024888
-14.101227,47.7326,13.362646,9.83085
-16.677147,39.51996,5.5586157,-0.60559565
-15.232109,48.94166,35.30812,-0.88095075
-17.216133,42.252266,31.692865,-0.32052705
-34.737965,-8.332445,15.777097,1.5133151
-16.724829,38.459087,-0.20290269,-10.772358
-16.847515,38.3867,-0.9264395,-10.770429
-14.717047,49.798466,-5.073744,-13.421393
-36.44155,-8.184122,7.2206483,-4.494436
-18.356695,51.166786,21.086836,-1.8753347
-16.802082,24.482336,11.973806,-10.15012
-16.75282,23.21855,36.125153,-2.5246103
-16.836903,25.058481,11.539705,9.758127
-15.659509,34.648785,13.920581,9.537031
-14.025358,34.85359,12.899173,-2.3944056
-17.817436,32.208202,15.084976,-2.6090484
-17.049189,25.638403,31.761536,6.1478667
-15.752278,34.68487,26.19949,2.3197675
-35.894314,-9.788359,10.967459,6.7728
-15.238026,36.39126,30.628794,-1.1725807
-15.834948,28.643013,20.642721,-1.7940618
-14.735313,35.901386,31.50686,-0.8996357
-17.807535,32.875546,-4.803869,-9.954067
-13.713411,32.952145,28.64092,-4.1663375
-17.40811,36.14267,29.107325,-3.1653254
-18.811153,48.46389,29.656738,-2.8486497
-19.762207,50.89167,-3.1903863,-18.33259
-14.955071,37.059586,27.63188,-3.7425432
-14.080837,36.69429,-3.6736982,-20.246763
-14.315492,41.684776,-1.7708745,-19.06312
-13.840396,35.72575,-3.2345383,-18.037888
-18.438421,49.69145,1.56732,-12.027687
-17.98444,49.716637,36.90434,-10.077568
-15.010158,37.71915,11.164056,8.984298
-17.696796,45.947575,31.89949,0.7352023
-14.268559,42.80149,-3.2970734,-19.2071
-17.205086,45.390545,-10.698114,-13.018259
-15.501724,41.86234,-4.3810086,-18.221287
-12.84695,37.193604,-3.1857202,-24.615116
-12.868971,40.374542,-23.344662,-14.406426
-19.281376,52.79937,1.1594626,-4.986117
-16.960249,47.585144,20.948,5.231698
-16.639553,47.7976,20.297249,-8.823723
-16.960249,47.585144,32.74113,-0.14181311
-17.927671,50.41275,19.67917,5.3110633
-18.747883,50.70378,17.788883,-7.9974446
-17.61207,51.623047,38.221863,-5.6184864
-19.628696,52.18136,21.732449,-4.5380697
-34.907097,-8.089311,1.3455888,-3.092234
-15.6765585,42.771667,35.913128,-3.2938406
-12.748999,41.968517,5.3491244,-17.376043
-17.761477,48.639553,2.2622027,-10.340988
-19.861906,52.769337,14.198069,-8.214008
-20.806417,53.414078,5.482182,-7.3861227
-21.635517,53.67437,2.0061157,4.4343987
-20.850628,53.83089,19.931095,-13.488244
-17.081684,50.42979,7.228556,-4.5816
-21.663017,53.248123,14.024238,-4.111064
-37.37326,-9.527869,3.3026183,-7.7271276
-20.264181,52.17259,6.657473,-2.6291442
-16.207449,30.547644,26.447031,-7.524955
-14.569389,40.757946,12.961879,-5.663807
-14.086627,38.38125,30.106432,-8.123442
-14.437781,41.205822,33.98422,1.2547345
-14.219463,36.676743,28.30274,-9.069911
-16.12022,51.647877,37.054947,-1.0958867
-18.343801,52.073574,13.353809,11.668855
-18.284613,24.127172,29.559273,-7.4558764
-17.646759,27.616915,-1.5148702,-16.3986
-19.936026,47.01541,-3.6853504,-12.467012
-26.525024,27.747126,28.338884,-4.679267
-17.893215,36.03062,-7.3564825,-13.298852
-20.263868,47.61737,-1.3431385,-20.18499
-20.225815,47.949955,-3.9637837,-11.615366
-30.59073,-15.224961,-1.0822177,-18.594345
-33.904762,-18.021492,1.9547899,-10.478803
-27.156073,0.24603862,3.0509343,-14.333143
-22.315601,-11.17993,0.17653205,-10.899296
-23.395638,-8.484772,0.56094384,-9.716456
