hanam, hanam, zinc, zinc
0.85138655,26.464842,-5.7882648,-36.833015
-4.2503147,21.660309,5.4272976,3.195536
9.115123,22.70691,8.532794,18.844578
30.626133,14.4878,9.518376,20.005718
4.118042,27.686502,8.800487,19.623259
10.054461,21.385263,-3.581409,-7.5889893
-6.2884235,36.39812,9.368933,-5.298979
6.5392547,32.1321,7.699725,3.5544987
-5.8724346,34.89187,-2.6195185,-13.850477
-2.7920818,29.028458,1.879133,-14.8268
-4.3652263,33.016403,5.5751915,-11.306668
-2.882559,-11.532327,7.3477864,-8.47328
38.833565,19.03361,6.5909023,1.1425169
41.414566,17.700018,-0.26659182,3.8905423
34.75346,18.25759,2.268199,7.558695
-1.0984875,26.066832,-0.32169566,8.786303
-2.348646,26.432697,5.6670027,2.708752
37.950356,17.491922,0.9171747,-12.679023
-3.2411993,27.843699,4.6017394,1.3056331
33.48868,17.245008,-1.2282362,6.1912
33.445023,17.433945,-4.944155,-0.9192931
-1.4921832,24.883795,0.10393196,5.5803947
-2.35824,25.166862,4.960583,4.6763906
40.451347,17.727201,6.522664,2.9402616
-2.7517774,24.44146,0.23099601,22.263323
38.954247,17.618761,0.5451703,4.5301986
-3.6154168,24.120415,-0.08960581,5.1998
35.639065,19.58315,4.7878304,4.080126
-1.9591976,27.156975,8.227532,-12.6306
-1.068494,26.76277,6.832045,-12.492663
37.48093,18.544456,-6.9797754,-15.921199
37.525787,19.018078,-2.8850045,-14.824088
48.13911,15.587264,-3.9560378,-15.39425
46.736256,14.996185,-4.930608,-34.201138
47.00889,15.212839,-4.6590977,-15.042566
-3.8789318,30.015173,3.2127,-15.346598
47.04751,15.701684,7.432362,0.16908835
48.725075,18.691252,3.5893862,-1.2933853
49.308395,18.714066,8.116405,-5.4493246
49.75839,18.40811,-3.162226,2.8113914
-6.640725,33.870052,-0.5256987,-5.233803
-5.392363,34.423977,6.1873217,-10.563861
47.64379,18.704035,2.5228562,-10.923245
-7.416925,36.93591,2.1356585,-13.713929
-7.63275,36.408,3.4130924,-12.070852
59.49631,5.6048827,-10.432415,-35.19233
-7.6665506,37.690475,2.4668393,-6.977197
36.431362,18.795826,-6.575663,-10.38822
36.5823,19.42105,-4.205186,-20.50762
-1.0770679,25.559124,-5.2315807,-34.808464
35.25948,17.30359,-7.3613524,-39.972973
36.404312,18.19586,-5.696063,-34.7271
-1.9235665,26.136503,8.586022,-8.164157
48.1241,14.841055,-2.5313404,-14.699645
35.9718,18.725033,4.7422667,-12.769395
46.081867,14.1733465,-0.3471827,-11.101373
37.614983,17.79296,7.955506,-7.256856
48.257793,15.01543,5.2189393,-10.390423
46.316513,14.255955,2.3775084,-6.9042726
48.851685,19.350296,4.0378933,-14.245949
47.25191,19.168121,8.279726,-4.7523537
-6.480136,34.394745,7.1251554,0.75788325
49.76403,19.232916,-1.1540748,2.2659066
49.057953,19.739586,-1.7733223,-15.2309675
0.9885364,24.87431,-6.8818526,6.465113
51.572617,19.736906,-5.809758,-11.921945
34.545544,18.23584,3.3981233,-13.418742
30.658293,16.193739,7.803224,1.1009853
40.55836,22.05552,0.14515656,-3.2685122
45.557346,19.294327,0.8485027,-10.838224
41.142372,20.817774,-13.499644,-7.6647763
41.572716,19.89261,-5.372291,7.2984695
37.9601,20.620842,2.8700612,-11.799031
41.55918,20.885197,5.61394,-1.2856379
42.532883,20.647116,-11.852011,-36.624527
46.15428,19.17437,2.2429523,-5.1553617
46.44759,19.582283,-5.179342,-34.35506
-7.334037,34.413715,2.6722224,-0.44882753
28.509218,16.705324,6.042608,-0.12835713
31.012419,18.274504,2.2949774,-11.8388815
42.70682,21.19981,-18.343508,-36.994915
-4.8370967,27.148108,-9.0167885,-35.325348
49.824306,20.377522,-2.97321,-12.536113
50.882065,20.538954,-8.858009,-34.988308
50.925713,20.025766,-11.259504,-33.007534
28.167433,16.047556,-5.2930694,-11.221706
27.838673,15.711634,-11.191146,-35.36629
31.276781,16.507648,-11.63884,-33.927402
31.351051,18.344831,-9.146459,-38.396725
35.554863,16.53718,-10.139964,-34.199745
41.067047,21.315098,-4.5857477,-35.38838
38.23658,21.063477,3.278349,-12.324032
38.269943,22.784723,-10.316955,-35.61168
38.33604,21.78606,-0.17443211,-12.97315
38.662617,23.20548,-6.768597,-35.50805
41.995995,22.147251,0.6416022,-4.5350566
39.129436,21.795082,-8.672235,-36.37277
-7.1055984,34.93431,4.3331866,-0.46245706
51.46423,20.488192,-7.2570786,-39.934204
28.126947,16.002125,-4.8588643,7.6311707
41.87343,21.983429,-2.7539787,4.429389
37.063297,21.62979,-1.261023,2.2451901
36.997177,21.164814,-5.992578,-1.671352
37.4736,20.885267,-0.0505434,4.0782943
37.756836,21.488981,-6.0024657,7.436058
38.950535,20.858252,-5.3350253,4.8179893
37.684425,22.600643,-6.4446235,-5.835546
46.746666,17.973873,-6.6663275,-5.4840693
-6.179443,32.930767,-5.44829,-0.287685
50.812412,19.415308,4.432072,-1.1861229
52.566494,18.984428,2.412047,-12.889379
52.449512,19.452408,-4.5581827,-9.579571
52.573036,19.889914,-13.013587,-38.158257
-7.246435,35.785534,-10.015537,-33.48236
51.232857,18.886862,-10.696643,-36.19691
38.437782,10.009139,4.6613584,-11.484388
51.3468,7.2817416,4.927533,4.63588
49.405914,8.05119,4.5728073,1.3015003
49.16238,7.4747972,11.682974,-1.4191886
39.305264,9.53324,7.9389973,-7.948552
48.675323,7.297888,-18.401447,-37.63139
45.443073,7.781319,-0.79545844,5.2357583
36.059177,12.144377,1.7305653,7.00086
31.821613,14.089255,-10.466361,-27.16244
3.115852,30.23334,1.3222606,8.450195
35.922028,11.754559,-5.9469132,-6.750316
48.759613,5.7016673,-5.775119,-0.47044703
49.330723,4.0582337,-9.117387,-37.759182
48.1827,6.4040627,9.029693,-0.33872306
1.1617885,34.74901,-3.3844714,-5.5613
36.38295,11.842003,-6.588274,8.190659
37.07029,11.948725,-4.607745,-15.951621
36.31334,11.147119,-25.981897,-13.203032
50.397736,4.408619,-6.2712603,-11.468339
1.4057341,34.938396,6.577843,-14.68067
49.732357,3.6985755,4.680554,-13.007121
45.685104,8.912086,-18.72996,-12.189457
49.583622,5.2115135,-9.642282,-8.769248
49.715904,3.0881274,5.527679,-14.082659
36.80163,10.879426,-0.9436689,-9.861969
56.55858,2.7405503,-3.8093224,-21.928595
49.883717,5.7003613,-20.56207,-16.9259
1.6850908,35.837788,-5.270056,-14.344157
1.7601616,33.885567,-6.848472,-13.843254
46.159702,8.46178,-24.831194,-32.300358
43.56695,9.368962,-7.1437964,-14.811408
46.68743,7.953281,-4.564073,-23.502804
52.058575,4.9066305,-17.067413,-8.729481
51.69184,6.4106984,3.2303321,-10.367874
51.070568,3.7156832,-5.8785315,-12.852381
1.952325,35.36844,-6.3120384,-1.773454
51.401108,3.3404524,-16.107075,-6.840516
44.22066,9.682624,-0.6207839,-12.143659
50.506084,2.768815,-23.005905,-32.89673
46.679226,8.448326,-9.385011,-8.542746
1.9532613,34.22655,-3.3834348,-12.941732
43.290882,9.364635,-20.49085,-9.001976
42.759186,10.109412,6.399427,-6.105913
51.47891,1.9961548,-22.460741,-35.462933
2.275998,35.932972,-24.693512,-32.88647
54.644558,3.916905,-3.5893314,3.902138
30.43832,14.984327,-22.744179,-35.074295
29.246725,15.318105,-7.3070736,-5.8278513
31.009508,14.86434,-13.462818,-30.493677
38.706623,9.30967,-17.442108,-27.168066
39.77336,10.367796,6.347215,-1.4691305
35.44348,8.944572,-16.462015,-31.361345
31.620367,14.910597,-0.35330087,-10.051138
39.415916,8.5451,-17.419237,-26.302605
0.6525502,35.56672,5.150039,-12.577152
40.80735,9.192604,9.520157,-1.1473496
