hanam, hanam, zinc, zinc
18.335072,37.41104,35.534172,4.8613467
11.177576,38.499233,35.530563,4.8999715
21.845432,28.198,40.623947,4.384231
45.16051,3.6879349,14.323816,23.761953
22.004858,35.91956,26.659264,-5.216581
22.205297,26.545622,15.278365,24.072807
20.032312,50.52791,16.6953,23.522556
26.556395,37.684143,16.882544,23.291576
19.338741,49.133217,-15.507998,-47.21572
17.40032,42.43187,7.297436,-1.2607533
19.170713,46.70348,17.275297,-6.20639
11.978103,4.832631,-3.2354789,-18.837152
51.492954,10.573349,-2.948202,-18.42131
54.79802,10.981558,17.981184,-12.671693
48.645065,8.3438425,21.012878,-10.924214
16.664846,38.689327,-4.201305,-18.42244
16.098005,39.94127,10.924132,28.885113
51.14368,9.038884,14.224153,24.816479
16.275814,41.747795,17.704657,-16.385252
47.256443,7.684494,-16.15022,-44.054123
47.252808,7.879946,22.801323,19.153564
15.504822,38.157,33.02898,2.3280241
15.13828,39.027378,8.045055,-9.225595
53.49627,10.457312,18.600742,-13.934487
14.302565,38.82926,17.7691,-19.877308
52.106537,9.602939,8.400798,-15.910924
13.501786,39.19953,8.041497,-16.73669
48.582024,9.522495,19.532423,-4.8752103
16.92853,40.143784,-16.570288,-45.216232
17.22231,39.17915,-15.299471,-45.25496
50.06378,10.268242,22.181637,-11.423783
49.125015,10.538272,-16.32,-46.276886
61.74455,11.384351,23.845839,-7.3337197
60.70461,10.233219,26.357218,-4.011113
60.97885,10.513382,18.222496,-14.09973
17.338472,44.065266,18.367123,-14.219774
60.58568,10.937832,14.8693905,-21.556482
60.467785,14.96864,26.194508,-4.4104424
60.979774,15.313976,24.738668,-7.5951247
61.545197,15.369573,19.377644,-10.9099045
17.936293,48.910393,20.89982,-12.647533
19.286373,48.47729,20.282629,-12.814064
59.49203,14.450843,-17.500158,-44.55688
19.695475,51.741962,25.23978,-6.5951304
19.117004,51.54628,13.699067,24.539907
74.95193,10.070312,16.711548,22.761158
20.112019,52.437096,13.100263,23.394354
49.34556,9.414464,8.618014,18.526182
49.91742,9.595456,11.132238,-1.7429425
16.298637,38.331196,10.771847,22.022999
49.12702,7.703821,24.028791,-9.513484
49.87271,8.783832,-16.55447,-47.162804
16.203835,39.38844,-18.044771,-44.908638
61.085297,11.851351,-17.81777,-48.313164
49.25539,8.960618,24.522429,-7.2468343
59.571903,9.811243,26.899391,-5.9515786
50.725193,9.546596,22.826544,-14.395379
61.33661,11.83231,22.80007,-14.313342
59.824833,9.928311,6.7999835,-11.034461
60.221962,15.624992,7.703411,-13.5626
58.89103,14.617317,14.341082,34.43886
18.463362,49.197834,12.542895,22.630686
61.027855,16.058657,-16.845814,-49.155556
60.180946,16.131243,23.513557,-6.7421336
17.34291,36.23859,12.891703,21.558365
62.31867,17.512785,11.298536,9.407156
48.288746,6.8687043,4.4027476,-14.3463545
44.951286,5.467641,3.8965738,-20.038477
52.15839,14.350097,7.3991766,-21.404985
57.23384,13.912932,4.972052,-16.832891
53.350998,13.7010355,-7.557457,-15.820962
53.97217,12.599583,7.1029377,-15.771857
50.30608,11.971902,-4.866159,-19.88796
53.636967,13.4446335,2.6631973,-18.820623
54.07262,14.676898,23.092152,0.26530358
57.88344,14.058972,15.22144,-13.725608
57.971546,14.585165,10.431635,36.699356
17.827328,49.82927,6.1284127,-0.93473744
42.1899,5.352241,7.5568457,-8.901169
44.56935,7.5870576,10.948206,-1.5221379
53.42826,14.944832,-4.775361,-21.95543
14.2260275,42.343456,7.190964,-12.049053
60.46682,17.01601,20.391365,-6.8782935
61.234417,17.782787,-24.216593,-47.092125
61.596992,17.35202,15.108323,-14.832804
41.759777,4.688498,-4.8085866,-22.39504
41.826637,4.2225394,-15.784004,-30.058363
45.467052,5.9191375,-6.2967978,-15.202073
44.82334,7.613519,-15.239909,-30.114075
49.471863,6.8221526,-18.313438,-41.327328
52.965363,14.020526,4.9875693,-16.783985
50.336803,12.563902,16.029974,-21.129313
49.821377,14.295677,0.95059574,-8.077814
50.257763,13.303536,16.189526,-1.554811
50.16552,14.826616,-17.271353,-30.343113
54.38835,13.800594,16.941433,-2.6720057
51.00362,13.398198,20.545229,-5.1884756
18.395893,50.06899,7.6703267,-10.113675
61.79203,18.092598,-14.231265,-36.692238
41.75836,4.638288,6.5030336,-21.47523
52.98071,13.31893,-4.384095,-22.937235
49.073116,12.658991,-18.70528,-46.954414
49.125515,12.158425,9.403945,-14.07887
49.736366,12.0645895,8.77083,-1.0597426
49.767998,12.803373,2.2940502,-23.383984
51.12553,12.438683,18.686174,-10.7293005
49.405666,13.842317,25.752079,-3.5349991
59.055935,13.325551,-6.615111,-19.38039
17.807714,47.78446,24.230148,0.23508133
61.86255,16.751297,17.03869,6.486574
63.161674,18.3979,5.046079,14.479371
63.222343,17.846188,5.036429,14.422679
63.415833,17.437788,-5.1919365,17.7598
18.939913,50.785183,8.737448,21.737106
62.53219,16.578346,-20.690948,-38.683258
54.717728,1.8666911,-1.1625569,-17.810244
68.533035,2.6471694,4.7941384,-13.664227
66.53777,2.019237,-24.000673,-48.15996
66.24336,2.536532,18.367115,-5.391144
55.767044,1.8245584,1.1384745,-24.207636
65.67414,2.7800047,14.584107,-21.667007
62.047104,2.6634226,-20.449507,-48.782246
51.559116,2.1842937,4.8920026,-12.084473
46.428566,3.56778,0.8438102,-23.32153
21.390917,39.131905,-18.20013,-32.86582
51.982876,2.2633243,10.519876,-0.24810992
65.90387,4.460195,-5.1765804,-15.288885
66.60277,6.1791997,6.2823114,-10.60551
65.283676,3.7536612,3.2283955,-15.4026785
24.570604,43.6771,23.299072,-2.9053779
52.19349,2.3625555,5.720718,-14.424394
