hanam, hanam, zinc, zinc
-58.97732,3.53273,-52.592327,-5.6064005
-54.593834,8.990921,-8.677222,-49.157043
-56.51513,-7.0044494,19.062967,-43.753075
-54.967968,-29.239662,-54.39703,-5.0856323
-61.237263,1.1209117,-54.1413,-12.280004
-55.472897,-9.105583,-53.29315,-13.486156
-70.05358,9.530434,-52.780018,-12.938958
-65.91522,-3.1867976,56.55546,9.453872
-68.61193,9.14303,-52.156895,-9.739882
-62.347385,7.065444,-55.06288,-12.269515
-66.61134,7.8853345,-52.69843,-15.025729
-8.55754,-55.904507,-54.19839,-13.464202
-48.897182,-35.2468,-51.70683,-13.753087
-48.331833,-38.865948,-52.960777,-13.451943
-50.735386,-32.546177,-51.879578,-11.996134
-58.78325,5.62958,-49.905094,-9.080195
-59.268326,6.740326,-51.867584,-13.743113
-50.121395,-34.788303,51.975952,-11.829746
-61.137333,7.4714985,-42.33402,3.82027
-51.34149,-31.177065,-47.94954,3.142458
-51.226746,-31.16212,-42.58538,3.5182276
-57.715527,5.9444165,-54.672276,0.8419592
-57.966206,6.7090397,-52.3432,-9.641447
-48.87833,-37.19466,62.764065,9.132837
-57.25674,7.1285315,4.867969,-47.969185
-49.7263,-35.648598,13.0514145,-50.465637
-56.92434,7.855882,26.63793,-43.675194
-49.6839,-32.47405,13.876459,-27.640131
-59.884792,6.3870935,5.2299514,-47.463287
-59.48394,5.517408,19.057533,-43.877747
-48.943455,-33.59446,7.9811635,-29.64011
-48.620808,-32.812813,3.169706,-46.908504
-48.573547,-45.107327,53.303944,4.005841
-49.56228,-44.078846,1.6049787,-33.56193
-49.320435,-44.320084,1.8142002,-35.500423
-63.689545,7.934518,55.978283,9.598046
-48.939575,-44.04406,7.1730804,-31.746012
-45.209137,-44.25968,50.27067,-13.7209635
-44.95469,-44.747208,36.755966,-27.319674
-44.969543,-45.261276,51.470867,-7.8812227
-67.73899,10.0057955,21.477453,-37.139175
-68.09436,8.89902,-4.2007194,-46.125343
-45.593437,-43.279354,55.213818,10.185308
-70.76634,10.449052,-7.653144,-47.475243
-70.31498,10.627394,8.629736,-41.13751
-51.886448,-57.597233,37.750828,10.289614
-71.51343,10.493039,4.4413733,-31.816248
-49.780735,-33.238586,61.13337,15.466377
-49.54558,-33.783337,59.272053,10.913525
-58.387825,5.60669,17.854925,-49.608524
-51.337288,-32.933666,-4.266745,-47.479664
-50.3121,-33.67889,-3.0096567,-47.71437
-58.877262,6.382171,5.5825286,-31.860775
-48.160725,-44.598843,-36.712513,14.650295
-50.163895,-33.13997,-45.205185,2.1886282
-49.93952,-43.056774,-44.368633,7.7287927
-49.675167,-34.403725,-7.9049344,-47.505016
-48.185837,-44.795025,62.236126,11.780236
-49.85384,-43.28444,60.438858,11.641604
-44.593334,-44.105648,-3.0332832,-46.10199
-45.4859,-42.74444,-28.339039,-19.207102
-68.21968,9.778949,20.028591,-51.687782
-44.337357,-44.903786,51.129143,-10.996132
-44.162697,-44.149235,26.626907,-45.11289
-57.51425,3.1735737,-4.017738,-47.348446
-43.11491,-46.218914,56.30963,8.903668
-52.069244,-32.14747,51.539993,-10.391357
-53.278996,-29.475933,-1.3023349,-31.14711
-46.832127,-36.539265,-8.338066,-49.197987
-46.073288,-41.204678,1.6235615,-34.61629
-46.311802,-37.328617,-3.0605478,-46.726814
-46.925648,-38.058315,2.7315266,-33.822533
-47.451992,-34.242493,3.530642,-46.265903
-46.116158,-37.673443,52.646606,-10.047584
-44.971848,-37.687984,-1.1650362,-40.542866
-45.94437,-41.77732,0.5431047,-46.143906
-45.537025,-41.914604,-36.255516,15.690914
-68.37575,10.562648,-55.209183,4.069611
-53.70653,-15.303508,-46.604115,15.441735
-51.33923,-28.716719,-43.731674,6.7416716
-44.953663,-37.104683,22.452024,47.484627
-60.047638,9.879003,-38.363106,2.5338519
-43.41703,-44.50067,-0.11410909,-46.88528
-42.791245,-45.27267,63.822952,11.641463
-43.158955,-45.579258,2.766913,-44.777874
