hanam, hanam, zinc, zinc
-18.390085,0.41445422,0.014906741,14.594546
-15.997757,7.124369,2.3070939,16.597824
-9.71157,0.071702525,0.008191121,14.842151
2.3310583,-7.7517323,-1.4969255,19.76546
-19.574852,-4.185975,-0.4021614,19.563042
-8.343808,-0.084293336,-1.6005565,21.747885
-31.028858,3.4063246,-1.9878294,18.054974
-23.621014,9.005099,0.8839607,18.841162
-29.210588,3.805352,-3.234536,16.071665
-21.644806,3.6447976,-2.0584142,19.584322
-26.998955,5.459728,2.009871,18.80995
3.1891382,14.967309,3.9755573,18.051674
5.5007205,-16.215176,-0.15354921,16.63168
8.224391,-16.82791,-0.5142367,23.219793
3.5855997,-13.044473,4.8280835,17.499743
-18.42909,2.400872,4.8619018,17.649807
-19.024221,3.51708,-1.1921399,23.755886
6.1399183,-14.603291,-0.42750913,15.728983
-20.483269,4.178759,4.851604,25.361843
2.7202976,-11.721829,0.38721564,20.27346
2.6106942,-12.038867,-0.6549541,17.586477
-17.380932,3.242185,-3.228492,16.074697
-17.939571,3.9489553,-2.7701592,17.404448
7.672458,-16.292477,0.6418608,23.069452
-17.635092,4.6159577,2.0242534,18.351171
6.7970834,-15.329211,-1.8428082,22.251442
-17.806513,5.5216537,1.5869908,17.278122
3.2380214,-13.964123,0.41230184,16.68647
-19.652988,3.1095283,5.1412773,28.466116
-19.110928,2.2075202,0.13737486,23.821209
4.9650764,-14.829018,2.9292223,17.595478
4.66447,-15.223508,0.2891064,21.751486
14.216488,-21.365639,5.024313,20.416676
13.699496,-19.96004,2.3283193,24.964647
13.735344,-20.301834,3.4841952,28.845926
-22.914015,3.9345183,3.899935,29.008663
13.363544,-20.63934,4.904018,20.426104
12.412233,-23.594349,-0.11317246,23.852446
12.337061,-24.326,5.111551,29.646166
12.1578045,-25.002705,0.74721324,25.276484
-28.82602,4.238441,5.7435746,18.547009
-28.738546,5.436901,1.0536962,28.906212
11.592481,-22.802443,-2.9384987,27.621532
-31.955236,4.328859,-3.9526937,27.42978
-31.548988,4.7149367,1.1298472,20.794197
30.088694,-24.722385,-1.2200235,24.00946
-32.763954,4.3528214,4.052564,29.804895
3.9730284,-14.334613,1.1298922,21.919073
3.5725229,-14.855874,2.6631136,22.172924
-17.910173,2.5926287,3.6883676,20.853046
4.305745,-12.633499,3.2887747,22.181858
4.4422097,-13.8752,4.2947855,25.472998
-18.674145,3.178236,2.0106394,29.206059
14.757643,-20.830578,2.6194363,21.343426
3.817667,-13.879176,4.0996013,27.54716
13.717572,-18.898945,2.7294853,26.007822
5.7711725,-14.459307,1.2624215,29.613216
14.729081,-21.050978,-2.1289737,24.995043
13.857829,-19.122028,-4.8172674,24.56055
11.80683,-24.131323,2.4614756,20.599667
10.924461,-22.884144,-0.8115961,26.451132
-29.251837,4.736074,-4.7907944,26.703661
12.931776,-24.30964,-3.3421812,28.13253
11.613899,-24.814932,-1.8501142,27.277641
-16.822863,0.7406712,2.6125226,29.01269
13.81043,-26.377628,-2.0481522,22.658493
3.9157786,-11.508932,2.7471063,30.832508
1.6956538,-8.682065,4.2198663,23.453243
4.515575,-19.616322,2.5907335,27.789373
9.616386,-21.68004,2.1541116,30.581278
5.8177137,-19.693775,2.3793113,26.463737
6.9871387,-18.95705,1.6696699,29.63342
3.876793,-16.671862,2.6787791,26.129444
6.2144113,-19.532867,0.37247065,18.20362
6.005671,-20.788849,0.22802307,26.872486
10.228519,-21.987526,0.9965968,26.041988
10.13719,-22.483559,-3.7776284,25.360403
-29.96714,4.486424,-2.2788007,25.369263
-0.34748474,-7.206672,-1.6594863,27.702974
0.45049044,-10.426849,-2.2041435,25.865921
5.299966,-20.812635,0.24909435,26.144243
-20.02691,5.5738797,-1.5739359,31.39073
13.680829,-24.524424,-1.774694,32.933037
12.932421,-26.1077,6.7139535,25.158064
13.44238,-25.769773,-3.1693788,23.348381
-0.073685914,-6.468759,-1.8164189,28.574986
-0.11280236,-5.895767,-1.771005,32.930252
1.9712293,-9.274428,1.7603331,23.069454
0.9231519,-10.5886135,-0.80277467,29.940153
4.942291,-11.935325,-2.7787604,29.615948
5.3339753,-19.699594,4.1275015,23.652798
3.6489606,-17.207369,0.20611575,27.263021
2.3758202,-18.528053,2.998269,23.68738
3.3098688,-17.878866,-3.4648793,28.994919
2.6581018,-19.044065,-2.219382,29.316036
6.7354407,-20.181047,0.46058154,30.395432
4.017801,-18.178833,-0.252068,32.07779
-29.856567,5.169372,-3.1212108,19.546072
13.146015,-26.659689,-3.4466703,29.83118
-0.46467257,-6.327001,-4.4503303,30.315884
