hanam, hanam, zinc, zinc
13.872946,2.2746732,6.733926,-9.321695
8.380508,3.9752455,-13.036447,12.3423605
9.749004,-5.025035,-13.388128,14.054424
5.051113,-14.989689,-13.399884,12.704225
16.641998,-1.3340803,-15.653072,13.371709
8.47521,-5.788426,-17.688896,14.588006
19.59087,13.807911,-16.41129,14.05168
21.104675,0.3285375,-14.132409,13.410955
20.225666,10.936342,-17.505249,20.070442
15.413118,6.4803777,7.976973,-2.1811526
18.89237,9.125177,-17.638216,15.152124
-12.656288,9.058914,-15.986069,9.391679
-1.6470543,-19.579025,-9.85891,16.068705
-5.6274734,-16.109894,-16.626694,17.166126
-0.31494254,-17.979284,-12.111717,14.695383
13.107328,3.9528813,-13.621496,16.789494
13.136809,5.1566143,-12.743677,11.12704
-2.8527136,-16.381422,-17.185411,16.087385
14.036306,6.4702487,-18.225641,18.110447
0.48574683,-16.576508,-16.238693,14.350527
0.3066752,-16.629236,-14.414477,11.003371
11.894729,4.156968,-10.840368,14.792479
11.982624,5.0144386,-17.993172,21.876776
-5.023326,-16.169058,-16.709078,22.688028
11.3453455,5.4551425,-12.061972,16.13607
-3.925581,-16.37982,-20.730984,19.10971
10.909915,6.310458,-17.777086,23.231636
-0.9534984,-18.578766,-16.704607,16.73397
13.902795,5.15051,-16.430147,21.13686
13.750862,4.180884,-4.813605,16.898787
-2.5559397,-17.487421,-17.505795,20.891138
-2.8566558,-17.74237,-16.309702,20.931479
-5.0989094,-30.44385,-13.484618,15.532842
-3.9137087,-29.670567,-15.530378,23.716461
-4.186789,-29.867449,-3.3241694,15.864895
16.057339,7.991865,-2.7398582,14.424745
-4.5628705,-29.447952,-16.56512,21.784042
-8.213775,-29.033476,-18.953556,15.304492
-8.834752,-29.065687,-15.77313,24.796574
-9.57737,-28.851217,-11.831884,12.9081
19.193224,11.492521,-21.803932,25.700916
19.565212,13.537734,-9.091817,18.66106
-7.4597154,-28.165602,-18.730055,26.685783
21.762897,13.158272,-19.367397,22.69082
21.600807,12.672948,-12.095754,16.412296
0.7039016,-46.027084,-14.304691,18.65348
22.353432,13.582661,-16.976,11.412178
-1.5464063,-17.908253,-15.125829,24.527184
-1.9975507,-18.539762,-11.819835,13.751061
12.615936,3.875488,-16.445969,24.00305
0.12836418,-18.734627,-4.7120743,21.428673
-1.4376622,-18.432245,1.0707557,17.577187
12.944043,4.7693787,-4.5777946,20.621382
-5.4263177,-29.7939,-15.414679,22.844658
-1.1663102,-17.814474,-21.638136,25.780045
-3.4268718,-28.665953,-10.910951,15.817122
-2.7568007,-16.688126,-14.284245,11.164051
-5.446466,-29.987345,-17.792883,26.796772
-3.5591948,-28.864662,-11.328048,16.783148
-8.777608,-28.602957,-18.402285,26.548275
-7.6264,-27.59569,-5.1236043,20.691055
19.665874,11.455304,-16.58853,29.369493
-8.971913,-29.572336,-17.00857,29.252178
-9.399526,-28.482475,-5.2648115,16.537037
12.4534235,1.8103322,-15.99721,10.329565
-10.640751,-30.583809,-10.345945,16.776485
1.0618289,-17.69431,-16.527948,27.865786
3.439728,-14.685376,-16.191916,22.7659
-5.887033,-21.423447,-1.9513763,17.088795
-6.748144,-26.127155,-14.174172,18.450914
-5.5158396,-22.557724,-17.788736,11.329561
-4.4487576,-23.323034,-14.617919,17.123463
-3.2276654,-19.757607,-8.70059,13.742205
-5.278257,-22.891232,-15.581658,25.992998
-6.4988637,-23.01956,-10.487594,13.365799
-7.0529795,-26.629894,-3.0606883,19.43705
-6.9403596,-27.027664,-17.266016,25.528854
19.523626,12.212369,-17.61553,24.725946
4.8552465,-11.65024,-14.586007,24.682024
1.5338318,-14.311341,-19.295958,15.752138
-6.760985,-22.432007,-17.279865,26.191402
13.155135,7.79036,-7.6806583,17.617966
-8.861695,-30.327923,-9.872948,19.543423
-9.734532,-30.942583,-17.029726,11.577883
-10.012853,-30.534977,-16.204035,29.475876
5.54015,-11.644081,-5.187071,21.926897
5.9367604,-11.792033,-16.306114,24.247984
3.0111861,-15.017006,-8.769672,17.86127
1.6108128,-14.7686825,-20.257853,26.24591
1.007628,-18.613745,-9.567861,21.882507
-5.736998,-22.198637,-15.932659,27.971657
-4.0072236,-20.023067,-15.612969,29.169142
-5.4047346,-19.960997,2.7502854,20.586018
-4.4906816,-20.449059,-4.416099,22.572802
-6.004494,-19.568163,-1.3773159,21.515242
-5.7726693,-23.489828,-10.232296,17.611427
-3.6395144,-21.168493,-13.138942,18.628416
19.964663,12.210849,-8.747126,16.815128
-10.168713,-31.151058,-4.011157,17.96198
5.678585,-11.359722,-0.92328894,17.340622
-5.1339273,-22.36109,-1.2415714,18.3182
-3.5041597,-20.46215,-1.5427254,17.341515
-3.1153588,-20.25721,15.637697,9.503093
