hanam, hanam, zinc, zinc
38.283813,37.413944,34.7826,13.070725
31.048159,40.67595,48.018208,16.878748
44.981094,22.187206,46.05811,10.481651
68.359535,10.3600855,45.16203,6.020128
42.307804,35.053062,45.427265,4.516344
45.621727,19.776146,34.248116,12.481488
42.09917,49.99382,44.63562,14.762791
47.258713,38.431866,48.037933,16.130526
41.279858,48.725925,47.761307,11.690547
38.41529,42.643738,44.86548,12.003541
40.58877,46.344963,47.440044,12.707712
35.613953,10.215567,47.521606,12.301678
71.37222,2.4645646,42.392227,9.204994
74.272766,0.54072094,44.22565,10.817658
69.60485,5.3826733,45.375267,6.9390407
36.762775,38.99953,44.778873,14.038672
36.491043,40.257652,45.42445,10.531453
71.45164,3.9175508,47.542484,15.306329
37.236156,42.169518,44.752216,11.916236
68.578064,6.473733,44.397945,10.122901
68.51398,6.379743,47.525826,13.637023
35.540012,38.783855,44.91627,9.640576
35.410324,39.68715,46.70469,21.087667
73.13566,1.6126028,45.178787,17.571835
34.58218,39.813686,45.288425,9.449086
72.038086,3.1543279,36.360115,-18.865814
33.94983,40.421066,23.800772,-26.722158
69.00065,4.2893105,35.511646,14.09938
37.227444,40.34074,34.17877,-0.535352
37.386864,39.324364,19.657656,-45.119343
69.96904,3.2359295,-72.66135,-16.090046
69.04795,3.2600794,19.976933,-38.472668
80.193825,-2.0612345,21.614122,-37.411854
79.863304,-0.577728,18.994465,-39.672836
80.02873,-0.92143327,41.392723,-7.8725624
38.547127,44.194206,33.151802,11.03802
79.78721,-1.1370832,26.60049,-29.086018
77.866394,-4.747349,20.414711,-43.826267
78.2398,-5.1962934,24.223162,-40.28463
78.70796,-5.4380302,21.636126,-37.405186
40.01635,48.7606,20.29648,-43.7621
41.069824,48.14231,37.97214,-10.783329
77.091736,-4.0126514,24.02929,-33.068886
42.01031,51.18351,39.291225,-7.42347
41.493958,51.048668,33.09808,13.880819
93.515015,-4.362985,43.439873,4.174308
42.558205,51.7233,33.57099,13.272602
69.84657,4.223849,21.237162,-31.985714
70.210434,3.7905574,10.835075,27.793673
36.310223,38.74848,22.4588,-25.814318
70.251564,5.7556314,23.67982,-26.38527
70.47341,4.5379686,41.102592,-2.5737503
36.42865,39.74227,24.623465,-26.606588
79.364914,-2.061589,18.874329,-31.396612
69.770454,4.59046,25.827093,-36.59225
78.89022,0.057951476,41.72245,-2.9657142
70.8986,3.5859845,21.077042,-31.334589
79.592896,-2.1806357,25.309278,-28.33303
79.07989,-0.10788107,32.23341,7.6352625
77.459755,-5.272525,41.0375,-8.958059
76.56273,-3.8477845,41.205105,-4.495001
40.50902,48.93818,20.25317,-29.782251
78.08006,-5.870904,26.016048,-19.809822
77.32951,-5.710057,12.399261,-49.192516
37.157856,36.3935,23.84275,-28.148027
78.80079,-7.588938,33.969887,-18.149174
69.836266,6.7992244,41.368973,-4.107664
68.03698,9.068729,36.785553,-12.544156
71.66755,0.085057415,24.69951,-40.163334
75.38944,-2.6659956,25.505224,-39.68909
72.08436,-0.7996694,24.114904,-16.304388
73.08339,-0.7005327,-56.672646,-15.610982
69.772446,1.5992274,32.79099,-1.8282408
72.27292,-1.1773068,26.425634,-31.19177
71.7787,-2.2344024,29.92658,10.764803
75.85396,-3.0457537,21.469501,-26.425407
75.779625,-3.5276988,32.782036,0.16681458
40.077366,49.633343,27.277248,28.513794
49.070827,15.196187,12.10701,28.461344
66.39984,7.8326554,18.416546,21.526056
71.194534,-1.962196,22.078491,-27.810934
35.162567,43.552654,-72.11017,-18.44193
77.29706,-6.601708,25.061083,-22.978382
77.77061,-7.4912205,24.052216,-23.119986
78.20862,-7.2348995,-71.745834,-17.175108
49.745846,15.178404,36.386475,10.327076
49.96264,14.818373,-70.09363,-18.15896
68.032455,8.605927,27.180296,-0.7552368
66.49042,7.7643223,40.86659,-8.171383
70.834526,6.427906,33.834175,-0.6307958
71.497475,-0.89298064,39.32881,-4.950375
69.70312,1.1073081,40.247536,-7.5599327
68.652954,-0.37643453,39.349365,-8.128024
69.39229,0.4338537,34.472862,6.530321
68.80316,-0.91205084,25.731688,-19.812145
72.639885,-1.8087246,35.82305,-9.521726
69.929504,-0.024243308,-73.74241,-15.493841
40.58533,49.7643,38.486423,-3.5381172
78.101555,-7.9202027,-71.056206,-18.206314
49.811905,15.191449,38.260475,-9.709323
71.73011,-1.1837752,39.84034,-9.367732
68.47536,1.3049864,33.601673,35.830532
68.67928,1.692978,4.704822,15.683701
69.23217,1.6578819,27.827757,32.93133
69.0964,1.0226009,41.906883,18.443941
70.30413,0.82865965,19.980925,33.202694
68.441284,0.11073017,32.36039,34.941063
77.17156,-2.8266227,45.230648,7.4562263
39.562622,47.77597,21.545223,-25.898357
78.61895,-6.771192,42.177265,9.0606575
79.279076,-8.632136,15.976998,29.607067
79.52019,-8.181416,43.880497,-17.20883
79.80077,-7.892467,-70.94669,-17.540897
41.12297,50.421146,31.142424,4.77255
79.260864,-6.8261924,-58.226967,-11.757433
77.32643,9.065409,31.053204,4.816606
89.4701,3.916874,39.07978,-4.8731055
87.70735,5.0560017,-70.77333,-20.574709
87.37119,4.600137,39.830776,1.6364964
78.29871,8.770444,41.135246,-3.231037
86.80419,4.570369,23.321962,34.637703
83.75718,5.4463243,33.465282,36.194786
74.314224,9.021214,-56.87722,13.577622
69.85902,10.471768,48.865673,18.111813
43.244354,38.48073,34.45107,10.052278
74.47866,9.377096,43.292553,-16.205423
86.56106,2.8878298,34.222404,36.389175
86.771255,1.1393409,12.499767,-14.735011
86.147194,3.6816077,1.4670973,-45.426716
45.38972,43.19623,-63.15086,-15.350568
74.70738,9.050559,14.360574,-41.89262
75.11537,8.4677,14.406748,-43.678997
75.18658,9.490735,19.842127,-38.24006
87.87715,1.3138928,13.354926,-43.710163
