hanam, hanam, zinc, zinc
2.1354146,15.706777,-2.4854617,3.187666
7.1395407,14.492599,14.447602,-4.7707877
-0.23544711,8.058483,14.707018,-1.9585987
-6.07798,-0.6216321,21.546621,-1.6027529
-2.5482059,18.998411,14.303456,-4.352632
-0.5057567,6.646673,19.694935,-2.4060345
1.6247747,27.02289,17.203672,-2.109917
7.64909,23.294228,14.965175,-1.9640385
3.7115455,25.85829,16.632074,-0.64718854
4.782286,19.40724,18.434616,-3.7738483
2.711681,23.620996,15.121133,-6.2863765
14.134522,2.1887875,15.148063,-5.6372285
-13.174717,-1.2632229,19.352163,-3.429017
-15.437445,-5.9288783,15.983092,0.52289283
-11.048761,-2.1029458,16.93328,1.7256254
4.4983864,15.986321,16.531267,-3.738976
4.0466337,16.963306,16.351515,-0.76277834
-13.216799,-4.253308,16.244757,-2.4154692
3.964095,18.61851,15.922363,0.38828838
-9.730443,-1.5493087,17.279034,-5.7874675
-9.875898,-1.4363832,17.916878,-5.9561257
3.419195,15.839083,15.848087,-1.7514137
3.1809385,16.701056,17.03212,-6.915076
-14.906275,-5.464817,23.282436,-0.61204016
2.1968522,17.450375,19.735422,-3.2009854
-14.011822,-4.7074695,18.555769,-4.3802834
1.9736695,17.566095,17.825903,-6.675236
-12.229736,-1.9234253,19.808672,-4.349088
4.5322313,17.407568,21.7632,-2.3147233
4.8575435,16.481249,24.073214,-0.63601357
-13.262002,-3.2391458,20.832544,-3.2489698
-13.542248,-3.0831432,18.96459,-0.10823452
-20.350756,-11.178739,17.652111,-1.2315197
-19.052834,-11.03702,16.971931,-5.198009
-19.339128,-11.066848,23.262806,-1.8199807
4.3492827,20.66952,19.231188,-3.5983982
-19.484293,-10.625473,22.398535,-1.7870679
-22.482227,-8.625771,17.105423,-7.6738515
-22.977854,-8.429912,19.71168,0.13457598
-23.454638,-7.948207,22.17079,-3.8815367
3.3397007,25.464409,25.118916,-6.5274467
2.3162296,25.194818,21.010723,0.47107786
-21.608616,-8.024962,17.680521,-5.590585
2.4738054,28.03268,19.121458,-0.22284709
2.7088037,27.680727,19.495323,-8.900756
-24.425667,-23.595587,24.860842,-2.3926952
2.5688064,28.742252,21.04286,0.43994206
-12.6901865,-2.3010447,23.896574,-2.374074
-13.144998,-2.0851676,20.390488,-4.555375
4.003186,15.773104,16.046328,-2.7620237
-11.191653,-3.0392277,22.607038,3.44165
-12.465594,-2.6905656,18.632591,-1.7607282
4.0056753,16.642147,25.277973,0.9192696
-20.349634,-10.5861,24.89632,-5.9453897
-12.262234,-2.3907754,20.124348,0.85678214
-18.193995,-10.487917,23.220434,-5.759188
-13.119756,-4.019618,18.131279,-0.7852563
-20.436848,-10.721138,22.663956,-5.8797812
-18.374495,-10.590679,22.425753,-4.539277
-22.78107,-8.076201,17.049294,-3.6270165
-21.478024,-7.5386467,24.465767,0.92032546
2.8699996,25.610943,24.45307,-2.9365356
-23.318647,-8.743102,24.912699,-3.274193
-23.208609,-7.702767,24.694067,-0.77346385
2.6135423,14.338052,19.68619,-8.928795
-25.157953,-8.966162,23.711222,-4.352031
-10.8595085,-2.0547361,20.119053,-5.7007875
-7.0726132,-0.11239717,23.435108,-4.458593
-17.690552,-2.5418227,20.079473,-1.5291185
-20.221132,-6.6319156,26.228886,-0.74669135
-17.787296,-3.6644423,25.366974,-0.702922
-17.44712,-4.7473927,19.101706,-6.325432
-14.965444,-2.3592215,25.644672,-0.63592637
-17.872314,-3.9692948,24.546217,-4.6242385
-18.917894,-3.7150688,19.97086,-8.919029
-20.608475,-7.032343,25.672186,-5.9822664
-20.924982,-6.993807,26.22223,-4.769403
3.1085217,26.36181,21.968151,0.28344235
-3.8278084,2.2623143,25.856365,-4.7178717
-8.803981,0.57745796,20.536663,-8.77321
-18.87206,-3.1441379,23.217098,2.6304677
3.0252445,19.301327,17.523676,1.1062052
-23.513803,-9.43552,21.302855,-5.709396
-24.801455,-8.20669,17.398296,-3.1095517
-24.704966,-8.580795,24.829012,-3.7603579
-4.389402,1.825548,26.992136,-4.6898627
-4.794265,1.9071153,22.849287,1.8987145
-7.5184126,-0.40790343,27.569736,-3.6017148
-8.8987255,0.28554103,23.488335,2.2789679
-10.64417,-3.4775524,19.554201,1.6368091
-17.905033,-3.2832386,22.353636,-4.6929927
-15.420642,-2.2242882,25.531843,-3.9414914
-16.450796,-1.070769,23.052717,-3.564886
-16.022509,-1.8843825,18.838337,0.802904
-16.890408,-0.911238,24.398922,2.0779371
-18.426859,-4.3553524,26.706364,-2.9570034
-16.21379,-2.485945,27.047705,-1.4285449
2.484497,26.171534,26.725334,-3.5033805
-25.205465,-8.409641,27.18534,-4.464449
-4.4276557,1.7834011,27.48989,-2.248979
